ID,RT1,RMT11,N19461,MWA2,MWA1,MW1,MRG3,MR3,M9730,M6946,M6945,M5294,M3183,M3179,M3174,M24905,M24207,M24203,M22785,M22784,M22782,M11666,M11665,M10973,M03541,JM99,JM97,JM96,JM95,JM93,JM92,JM89,JM88,JM86,JM47,JM4432,JM3944,JM37,JM2935,JM24,JM21536,JM21530,JM21357,JM21271,JM21269,JM21268,JM210,JM20761,JM200,JM19758,JM19756,JM19751,JM19750,JM19749,JM19746,JM1913,JM1912,JM187,JM18590,JM170,JM168,JM167,JM166,JM165,JM163,JM1601,JM1598,JM1597,JM1596,JM158,JM157,JM156,JM155,JM15445,JM154,JM152,JM151,JM15026,JM15025,JM149,JM146,JM145,JM14452,JM14448,JM14417,JM14415,JM1420,JM134,JM11445,JM108,JM100,J7727,J5030,J3810,J3716,J20265,J17410,J17406,J17403,J17401,J17400,J16543,J16535,J16458,J16158,J15888,J15870,J13244,J11443,J11098,J10471,G41,G34,G27,G23,G13,EA2,CM952,CM933,CM862,CM861,CM860,CM675,CM674,CM6565,CM6540,CM6539,CM6523,CM3877,CM3795,CM3793,JM1600,JM153,JM14447,J17407,J13235,CM3663,CM3662,CM3661,CM3660,CM3652,CM3651,CM3644,CM3643,CM3642,CM3543,CM3542,CM2991,CM2988,CM2980,CM2822,CM2794,CM2748,CM21,CM16495,CM15246,CM12786,CM12785,CM11764,CM10563,CM10562,CM10561,CG1,CDT8,BSW14,CM16483,JM188,CM3713,JM205,CM6541,JM2205,J17402,JM91,M10967,M29961,MRG4,JM213
"X CUR LM38 to LM40, along most posterior ridge of maxillary (1) 2",8.297519684,7.304812622,6.270243073,6.202810287,6.295063782,7.952422333,6.293234634,9.038130188,-7.668415833,-8.211424255,-6.635700989,-8.798738098,-7.772223663,-9.796336365,-9.244678497,-9.500105286,5.169374084,-1.905657578,-8.974909973,-8.168165588,-8.441535187,-9.747048187,-8.979452515,-10.84156799,-0.888820839,8.112882996,11.6239418,9.453875732,12.50741959,11.53197708,10.66612854,1.381131744,-11.23351746,11.55490646,11.0445961,6.24949646,9.302037811,-6.834687805,-4.915069199,0.516746807,8.15725174,7.329815674,7.938413239,8.717511749,7.707808685,7.490405273,12.0661377,6.608104706,10.31511612,8.972555542,7.1655159,1.363180923,4.403289413,6.823690796,8.95765686,-0.569359255,11.19582214,12.72193832,7.219141388,11.48362045,10.48708038,11.73435516,11.5485527,10.70497208,-9.124411011,8.182144928,-5.078642654,2.591871262,10.67259445,10.75943222,10.93819733,11.56778183,11.9540184,8.058023834,-1.237563133,-6.250308609,0.879617596,8.128302002,8.028385925,12.47443542,7.408830261,0.822421455,9.712891388,10.23392944,11.49522324,11.2595459,11.17261963,11.27720566,1.272806549,12.07324753,1.154725647,7.360149384,7.315130615,8.131492615,7.362924957,12.10820847,1.376005363,6.262760544,10.74093475,11.27527847,9.384725952,10.79918671,12.29296875,-7.114974976,5.933703232,9.870983124,10.75178909,10.6599472,1.231946754,12.20505829,-7.583625031,7.254937744,7.228533936,7.869245911,6.784628296,6.358608246,5.312483597,0.997681427,-2.613476753,-5.554139709,3.961013794,5.565272141,4.880072403,5.185913086,-1.590950966,5.432208633,-3.454639435,0.277499938,-2.815709496,-1.658427811,1.276080894,0.918930721,10.40023804,9.064247894,-4.692815781,2.568102264,-2.598560143,-2.049956512,4.3040802,1.792461205,-4.745106888,-2.39077282,5.043758392,7.4004776,1.076735783,-5.445363235,5.524961472,5.440048981,4.704478455,4.428423309,5.884063721,-1.119046688,0.678484678,5.273418045,4.253688431,10.54391479,-0.297696567,-2.116087914,-4.355699539,4.346650314,4.622599411,3.108734703,8.805744934,7.870343018,6.9870224,-3.238704681,-2.509078598,5.495135117,10.62398834,-3.761040115,8.390620422,7.605766296,11.58580704,-15.41832123,-6.966082764,7.801716614,11.21804352
"Y CUR LM38 to LM40, along most posterior ridge of maxillary (1) 2",-7.103212738,-6.526796722,-3.063942719,-6.420541382,-6.374834442,-6.931362915,-5.729618073,-5.748277283,-5.644191742,-5.768654251,-6.723596954,-10.67328873,-5.143555832,-11.81265945,-11.0093071,-5.450708389,-2.929521751,-3.680265808,-6.972268677,-6.893629456,-7.799978638,-10.31671295,-11.01905746,-11.42503586,-3.015032196,-7.125617218,-4.261880493,-4.141466141,-5.119888306,-5.023451233,-5.053648758,-6.80243988,-8.12578125,-5.038493729,-4.799262619,-6.804891205,-6.929536438,-14.61556091,-13.63189392,-7.891907501,-7.03546524,-7.676672363,-6.323509216,-6.000215912,-6.396833038,-7.289525604,-4.605635834,-6.725048828,-5.431590652,-6.183073807,-6.571998596,-15.83702393,-2.546818924,-6.688833618,-7.074388123,-7.279922485,-4.69259758,-4.979942703,-7.064698029,-4.191337204,-5.445309448,-4.260721207,-4.634873962,-4.443437576,-10.80955505,-6.285786057,-16.63672485,-6.037251282,-4.422491455,-4.798577499,-4.625360489,-5.343627548,-3.941321945,-6.439519501,-6.821627045,-14.10283508,-7.564692688,-6.468228149,-7.714994812,-4.997702408,-7.119321442,-7.35022049,-6.98802948,-6.990084076,-3.994896317,-4.688246918,-5.184211731,-4.795059204,-7.865627289,-4.786335373,-7.313785553,-7.399234772,-6.935437775,-6.231754684,-6.195989609,-4.577214432,-7.546318817,-6.976007843,-4.591647339,-5.301498032,-6.420037842,-4.793440247,-4.146209717,-13.91157379,-7.040718842,-4.43225441,-4.511800766,-4.240683746,-8.69442215,-4.691085434,-15.71667633,-6.87280426,-6.358750916,-6.0164505,-6.253091812,-6.512429047,-5.716363144,-7.322366333,-2.813487434,-2.420991898,-3.248046875,-2.944463539,-3.873182678,-3.693063736,-1.899885178,-3.351118469,-2.158615685,-7.50610199,-3.763700104,-12.98464508,-7.866035461,-8.341087341,-4.95974884,-6.880141449,-16.11749115,-19.39494629,-7.399542999,-3.164978027,-3.366428375,-5.085028839,-2.548681068,-2.717678261,-3.880155182,-4.548264694,-5.016597366,-2.547804451,-4.053660202,-2.743860054,-3.878373337,-4.604169846,-4.12861824,-7.921999359,-7.661090851,-2.94290123,-2.473197365,-9.538615417,-8.353962708,-4.563434219,-2.373340034,-2.857212067,-3.205375671,-2.965454102,-6.425784302,-7.071716309,-6.944468689,-6.732311249,-15.93610382,-4.107004547,-4.8221035,-3.206990433,-6.415637207,-7.188432312,-4.866785049,-9.681390381,-7.510084534,-6.31375351,-4.057816315
"Z CUR LM38 to LM40, along most posterior ridge of maxillary (1) 2",-14.24517059,-15.01071625,-20.19939423,-14.90471649,-15.44880066,-14.54085541,-16.24176025,-16.3137146,-6.674784088,-7.446235657,-5.239758301,-0.403175592,-8.142733002,0.477422857,0.008370707,-3.369903564,-18.67623596,-15.01669312,-6.458576965,-5.603795242,-4.904715729,-1.404847336,0.459704351,0.334821653,-15.31163635,-14.32662048,-18.73924713,-19.25746765,-17.51673279,-17.57784271,-17.42072601,-14.05087433,-12.31816025,-17.35070343,-17.87500153,-14.14781647,-14.68549652,-17.83943481,-15.81953888,-13.31976776,-13.76405487,-19.41334534,-15.15287933,-15.46324463,-15.18318634,-14.37913971,-17.69236298,-14.57475128,-16.71312714,-14.98657379,-14.9290451,-2.080459976,-16.63101959,-14.74972687,-17.46346436,-13.54186096,-18.2687149,-16.93022766,-14.17470245,-18.72481689,-17.83777313,-19.10809784,-17.96707306,-19.21956329,-6.879453278,-15.28730316,-12.59371033,-15.56159515,-18.84320831,-17.86338806,-18.27664948,-17.17376251,-19.43405609,-15.24459686,-14.27550964,-19.82606049,-12.6915947,-14.9257309,-16.95668793,-17.89252167,-14.49422455,-13.44416962,-14.64750519,-14.70438995,-19.41394196,-18.22522278,-17.16478729,-17.95701141,-11.49662552,-17.68354797,-13.00427704,-14.03904114,-14.93622894,-15.89631653,-15.73061523,-18.45588837,-11.38584671,-13.95755005,-18.23276978,-16.69898071,-15.30419617,-18.03712311,-18.65500031,-19.48682251,-14.53943481,-18.42541351,-18.50034027,-18.67560425,-10.90680771,-17.69760437,-16.75221252,-14.75015564,-15.3792099,-15.68249969,-15.5266098,-15.37546082,-16.49418182,-6.075465393,-13.56245728,-13.78755646,-16.9293457,-17.4262085,-17.69378204,-17.57040863,-14.24985809,-17.06191864,-14.74721222,-6.46505661,-13.89969025,-19.33876801,-11.28565063,-10.30116882,-18.57046509,-14.86703033,-19.96870575,-18.19538574,-6.763375092,-13.14046631,-16.9344696,-15.65153351,-13.59706268,-13.09045105,-17.03335114,-16.12847595,-14.25943756,-12.56137161,-19.34296722,-19.61686401,-18.06777802,-17.07086029,-18.04324036,-5.790650177,-5.93765564,-17.69155121,-17.9902832,-15.10490723,-6.609056091,-14.45770569,-13.30273895,-18.82939911,-18.35892944,-18.27960663,-15.46857147,-15.09588013,-14.37575226,-6.946376801,-12.22927856,-18.06690979,-18.06996002,-12.62975845,-15.45111847,-14.25797729,-17.87153473,-2.286178017,-5.476171494,-15.26597137,-19.3646759
"X CUR LM38 to LM40, along most posterior ridge of maxillary (1) 1",8.199573517,7.051261902,6.05039444,5.948015213,6.003795242,7.826483154,6.167667007,8.794445801,-7.308159637,-7.877162933,-6.25240097,-8.430638885,-7.435095215,-9.408499146,-8.86973114,-9.170337677,5.026113129,-1.646244049,-8.571792603,-7.818304443,-8.120052338,-9.390737915,-8.646790314,-10.5238205,-0.658594894,7.808359528,11.3435791,9.156002045,12.21826096,11.19411469,10.35878754,1.066186428,-10.81742401,11.28517532,10.75633087,6.111291122,9.145669556,-6.519957733,-4.717615891,0.239264584,7.914831543,6.997489929,7.723641205,8.520832062,7.490814972,7.26211853,11.7456131,6.394978714,10.06793594,8.747393036,7.055137634,1.574042892,4.294584656,6.540692139,8.708260345,-0.863592815,10.88852539,12.39453278,7.152561188,11.19541855,10.18898468,11.41836548,11.21110229,10.37465439,-8.834144592,8.044226074,-4.952642822,2.429536629,10.29137497,10.52714539,10.58872375,11.25903625,11.55184784,7.734740448,-1.543687153,-6.112932587,0.529680824,7.899784851,7.810137177,12.10416946,7.198365784,0.519980049,9.538444519,10.01849442,11.12996521,10.93513031,10.77431335,10.97262726,0.852936554,11.79320602,0.831645012,7.121343231,7.145098114,8.019396973,7.24748764,11.65916977,1.024497604,6.032619095,10.4273262,10.98702698,9.103572083,10.49493103,12.03671494,-6.786540222,5.70630455,9.582962799,10.47098007,10.37494659,0.859199238,11.89437256,-7.216674042,7.023735809,7.032164001,7.757347107,6.624713135,6.150037766,5.192729568,0.741798735,-2.433052826,-5.291605377,3.835108185,5.413476944,4.789823532,5.064579773,-1.442103386,5.252406693,-3.283788681,0.073098165,-2.571483612,-1.287748814,1.383300114,0.575987053,10.11340485,8.862004089,-4.816932297,2.37914505,-2.800226212,-1.80137043,4.214980316,1.600940704,-4.54594841,-2.286396408,4.983125687,7.326893616,0.801410103,-5.219406509,5.41516571,5.16222496,4.572673416,4.304623413,5.739426422,-1.338535118,0.477817297,5.205588531,4.25099411,10.21867371,-0.388571024,-1.930916405,-4.071702957,4.221455765,4.567972183,2.999890518,8.609064484,7.638647461,6.889549255,-3.500516129,-2.41724472,5.423900986,10.29762878,-3.564591217,8.127533722,7.448344421,11.2821228,-15.06269989,-6.574546814,7.612037659,10.92974625
"Y CUR LM38 to LM40, along most posterior ridge of maxillary (1) 1",-6.780207825,-6.258289719,-2.809854126,-6.241283798,-6.197564316,-6.579431915,-5.439953613,-5.387561798,-5.392862701,-5.574616623,-6.631481171,-10.43623199,-4.920988846,-11.53958817,-10.68917389,-5.266688538,-3.025096893,-3.698110199,-6.779827118,-6.760397339,-7.632392883,-10.12625961,-10.84963989,-11.27482986,-3.11872673,-6.810333252,-4.239933777,-4.135103989,-5.01163063,-4.898275375,-5.068294144,-6.776952362,-7.854606628,-5.07262764,-4.743862915,-6.546733856,-6.520145416,-14.61663361,-13.34483032,-7.790071106,-6.843282318,-7.4657547,-6.072764969,-5.701689529,-6.044614029,-6.856700897,-4.628601837,-6.461166382,-5.438301086,-5.896192551,-6.285276413,-16.22812805,-2.596091843,-6.306865692,-6.718635559,-7.244568634,-4.678837204,-4.981042099,-6.779042816,-4.148747635,-5.435937119,-4.265737915,-4.642427063,-4.355179214,-10.60970993,-5.959791565,-16.38195038,-6.457237244,-4.349421692,-4.857901764,-4.548504257,-5.355044937,-3.836055756,-6.202460861,-6.784532166,-13.98960266,-7.465575409,-6.117746735,-7.365817261,-4.936804199,-6.782311249,-7.271326447,-6.591493988,-6.566815186,-3.918558502,-4.644226074,-5.068529129,-4.777408981,-7.778138733,-4.649929428,-7.295121765,-7.014459991,-6.640254974,-5.857291412,-5.891881943,-4.340907288,-7.502799988,-6.694644928,-4.568902588,-5.293479919,-6.121701813,-4.760076904,-4.179557037,-14.02845917,-6.719536591,-4.384106827,-4.429739761,-4.282302856,-8.669207764,-4.675794601,-15.60259552,-6.56832428,-6.002258682,-5.678158569,-6.062729263,-6.183392715,-5.434529495,-7.010863495,-2.922308159,-2.501811981,-3.327201462,-3.093735123,-4.136832428,-3.881518936,-2.0695961,-3.438582993,-2.164984894,-7.296416473,-3.779988861,-12.80131989,-7.518536377,-8.337228394,-4.850685883,-6.506591797,-15.74606476,-19.19268646,-7.099494171,-3.24361496,-3.547058868,-5.444488907,-2.645911789,-2.950681877,-3.957627106,-4.629366302,-5.401273346,-2.555731392,-3.994330215,-2.733893967,-3.88380928,-4.600711441,-4.15273056,-7.715211487,-7.411959076,-3.032363701,-2.500020027,-9.811503601,-8.113703156,-4.533537292,-2.500129509,-2.88855381,-3.326400375,-2.972653198,-6.12648201,-6.713900757,-6.603338623,-6.480386353,-15.70658417,-4.168639755,-4.796730804,-3.237800598,-6.134670258,-6.87121048,-4.78710556,-9.446016693,-7.228192139,-6.008738708,-4.000676346
"Z CUR LM38 to LM40, along most posterior ridge of maxillary (1) 1",-14.39338531,-15.17337494,-20.44686432,-15.12742157,-15.64781036,-14.75839539,-16.44913483,-16.46925964,-6.652674866,-7.483109283,-5.396333694,-0.384700894,-8.150228882,0.509516716,0.001733195,-3.344300079,-18.32346344,-14.67190704,-6.461294556,-5.659646988,-4.943858719,-1.46511879,0.416480923,0.168917549,-15.02786255,-14.42168884,-18.41912537,-18.86796417,-17.19536133,-17.20611572,-17.15507965,-13.76682129,-12.36646423,-17.03616943,-17.61430511,-14.35155487,-14.84709015,-17.58815918,-15.98786011,-13.05937042,-13.9880249,-19.60402069,-15.38628845,-15.69442291,-15.43139954,-14.61300049,-17.57448578,-14.74762421,-16.35424042,-15.15488129,-15.1402832,-2.355675316,-16.96303711,-14.94524689,-17.7884491,-13.32551422,-18.02439728,-16.67002106,-14.39939423,-18.40628052,-17.48567352,-18.71944733,-17.72765656,-18.9547287,-7.001702118,-15.43148041,-12.97407532,-15.73224487,-18.57024384,-17.48708191,-18.00014648,-16.84942627,-19.14312897,-15.40138245,-13.95600128,-19.47003479,-12.41059799,-15.17758331,-16.94463043,-17.56408844,-14.64587402,-13.15540771,-14.83799744,-14.84308319,-19.12362823,-17.94479675,-16.96234589,-17.69365387,-11.30058365,-17.46395416,-12.69695282,-14.26318207,-15.10245819,-16.0839798,-15.90319366,-18.17905579,-11.2205307,-14.24225464,-17.93934326,-16.43599854,-15.48898926,-17.70951996,-18.31600342,-19.23183441,-14.85187836,-18.19452057,-18.13262634,-18.45554962,-10.7338562,-17.41046143,-16.5902298,-14.97863007,-15.52693481,-15.88742828,-15.67384338,-15.51797791,-16.6505188,-6.264474869,-13.21859436,-13.44685974,-16.56089172,-17.11529846,-17.31210327,-17.13428497,-14.10800629,-16.63671265,-14.36232452,-6.705648041,-13.62097168,-19.31247711,-11.60287018,-10.1207756,-18.13683472,-14.96029968,-20.04557648,-18.00916901,-6.962850189,-12.75361023,-16.54596405,-15.64311829,-13.26959686,-12.87671204,-16.64539337,-15.79405365,-14.28865662,-12.24647141,-18.96277924,-19.14570007,-17.6996109,-16.67022247,-17.68251953,-6.032048798,-6.162446213,-17.21903534,-17.60073547,-15.18295288,-6.805792999,-14.13440247,-13.01693726,-18.3612381,-17.90541382,-17.90307922,-15.62139282,-15.22918854,-14.4880661,-7.149262238,-12.42696915,-17.65778961,-17.76737518,-12.31655197,-15.54133911,-14.37318115,-17.55982513,-2.452321434,-5.454335022,-15.46794739,-19.0610611
"X CUR LM31 to LM32, distal width of infraorbital foramen (1)",12.39255142,11.8312645,10.4942009,10.66006088,10.61112442,12.32317581,10.58475266,12.8302948,-7.963432312,-8.441934967,-6.276787186,-9.308136749,-8.326251221,-10.22412415,-9.638426971,-10.05700226,1.870201111,-6.146970367,-9.25737915,-8.664296722,-8.506929016,-10.52642593,-9.375467682,-10.96579132,-5.609050369,12.48278809,10.98905258,8.962599182,12.03807755,11.02328186,10.16291275,1.160402012,-11.2470459,10.93716049,10.65918121,10.61946945,13.8558609,-7.548298645,-8.939750671,0.481814861,12.21954269,11.49877853,12.05240555,12.79463577,12.23431091,12.0764328,11.52762756,10.61678314,9.920581818,13.25977631,11.66726837,-2.778063583,8.955865479,11.05865021,13.48398438,-1.216143036,10.87187042,12.64719238,11.92837753,10.63110275,10.00197144,11.27668839,10.99615784,9.920981598,-8.816889954,12.0668663,-9.877934265,7.155296326,10.02954788,9.525839233,10.22054367,11.00606842,11.99921722,12.40628357,-1.450967598,-7.199514008,0.574431658,12.3310585,12.13539276,12.17617493,11.86706467,0.566874075,13.94154205,14.34800873,10.875811,10.4328331,10.20508652,10.29248276,0.66124649,11.63979568,0.704901266,11.6539505,11.3727829,12.46976471,11.65551453,11.48945541,1.284381104,10.43251801,10.17613831,10.87090454,13.65427551,10.0931633,11.62108459,-7.338758087,10.626577,9.058371735,9.89532547,9.798207092,1.089082336,11.09676971,-8.618253326,11.2280838,11.47601471,11.99764099,11.13586044,10.4380928,9.392601013,5.082518005,-6.910206604,-9.568631744,0.077760619,2.157631683,1.791219711,1.971887779,-6.350140762,1.834354401,-8.15184021,4.767655563,-6.614051819,-4.791127777,4.555555725,1.018605518,9.751390839,13.34688721,-0.375512385,1.994222069,2.189723778,-6.850711823,0.516221905,5.703844833,-9.08510437,-6.946051788,1.7241045,4.125597382,-0.751947832,-9.697090149,1.827823639,2.032320595,1.445017719,1.744101143,2.972207832,3.045466614,5.077425766,1.952745247,0.878007317,12.92106018,3.995973587,-6.573610687,-8.582993317,1.006940651,1.707283974,0.31723361,12.91862335,12.45849762,11.12294998,0.571537733,-6.724908447,2.070356941,9.917340851,-8.240209198,12.60724335,11.67399902,11.40391693,-15.69900665,-7.506598663,12.12759247,10.45583878
"Y CUR LM31 to LM32, distal width of infraorbital foramen (1)",-7.896871948,-6.916329193,-3.678460312,-7.150189209,-6.75847168,-7.184720612,-6.084365463,-5.871426392,-8.816131592,-9.14041214,-9.945826721,-14.31082153,-8.377793884,-15.21656494,-14.31938629,-8.961190796,-2.104935265,-4.808117676,-10.25743103,-10.33199463,-11.28982849,-13.45334167,-14.29610138,-14.85904694,-4.349145508,-7.358769226,-2.643166351,-2.587714577,-3.248472214,-3.457356262,-3.698760605,-5.340163803,-11.32686539,-3.355795288,-3.117235565,-7.237650299,-7.276441956,-11.53229828,-12.75182877,-6.110549545,-7.285187531,-7.795876312,-6.74994278,-6.404439545,-6.777876282,-8.191404724,-2.951322365,-6.920822144,-4.212607193,-6.471413422,-7.014317322,-14.36089478,-2.242233658,-7.229891205,-7.842446899,-5.758293915,-3.372579193,-3.578256607,-7.884631348,-2.847509193,-3.923653793,-2.815820885,-2.922374153,-2.965924454,-13.83352203,-6.834365845,-15.94359283,-6.038229752,-2.913991547,-3.282646561,-2.726382446,-3.598497772,-2.289562607,-6.300790024,-5.267973328,-10.91483307,-5.982536316,-6.836502075,-7.515264893,-3.274982071,-7.344824219,-5.849660873,-6.989019012,-7.223758698,-2.298292732,-3.05294342,-3.553299713,-3.207342529,-6.166264725,-3.200608063,-5.728621292,-7.755835724,-7.280802917,-6.799601746,-6.770584106,-3.010502052,-6.391465378,-7.749227905,-3.090305328,-3.743896484,-6.414602661,-3.325245285,-2.835959625,-10.74182587,-7.820940399,-3.198162079,-3.031482315,-2.608662987,-6.891377258,-3.73741684,-12.79193497,-7.103831482,-6.487996674,-6.317721939,-6.571427155,-6.945191956,-6.299511719,-7.610916901,-3.63848114,-3.278279877,-2.52209301,-1.889544106,-2.741726303,-2.645191002,-3.102142906,-2.347133636,-3.295562744,-8.197116852,-5.120286942,-10.11299591,-9.878852081,-7.129801941,-3.240342712,-7.002246857,-17.0871521,-17.71764526,-7.74809494,-4.130564499,-2.390016365,-4.531886292,-3.506044388,-3.389391708,-2.99258976,-3.327122879,-3.29883461,-4.209959793,-3.589912033,-1.90598774,-2.822734451,-3.710608292,-3.265909576,-8.098138428,-8.102046967,-1.759924126,-1.793081856,-10.72819214,-8.868613434,-5.90833931,-3.544912338,-1.802048683,-2.13386116,-1.957494164,-6.753011322,-7.376008606,-7.591444397,-7.371672821,-15.03864899,-3.362184525,-3.04673996,-4.076719284,-6.383800507,-7.593601227,-3.110017586,-13.26607971,-10.79500046,-7.00446167,-2.347041512
"Z CUR LM31 to LM32, distal width of infraorbital foramen (1)",-15.20015869,-15.58001251,-20.58749695,-15.80096588,-16.44592133,-15.62187958,-17.44969788,-17.49940948,-4.061513519,-4.521194077,-2.660477829,2.373610115,-5.508888626,3.330900192,2.498262596,-0.526007366,-21.67489777,-14.94111938,-3.838395691,-2.818286324,-2.149605179,1.298167896,2.96186657,3.099570847,-14.96004486,-15.5782486,-23.09662018,-23.3449585,-22.07216187,-21.83099213,-21.87912292,-18.14985504,-9.066828156,-21.41326447,-22.06622314,-15.31326752,-15.64599762,-20.88859711,-14.3503952,-17.10404663,-14.93350067,-21.16823883,-15.7534256,-16.64008179,-16.19308929,-15.32528534,-22.01636047,-15.97806091,-20.58075409,-16.4882309,-16.39698639,-3.063231659,-16.24915009,-15.96401672,-17.15426636,-17.96079712,-22.33951263,-21.32922211,-15.0799469,-22.96850891,-22.31737366,-23.02362671,-22.59056549,-23.56517181,-3.522344208,-15.84438477,-11.71277542,-14.3388916,-22.99165649,-22.08930969,-23.03864288,-21.33743439,-23.4814682,-16.49866638,-18.44911804,-23.02023468,-17.13330231,-15.88856354,-17.80412903,-22.03536682,-15.20438538,-17.40777435,-15.59534149,-15.65052948,-23.77752838,-22.36580353,-21.73366547,-22.27269592,-16.17922668,-22.05054169,-17.56361847,-14.97700195,-16.29113617,-16.39469757,-16.37697754,-23.00590668,-15.44337921,-15.09860382,-22.07323608,-20.97465515,-16.78299866,-21.7116394,-22.64333496,-22.59697113,-15.32314911,-22.46556396,-22.78461914,-22.60172882,-15.07827301,-22.08088379,-20.19782867,-15.89199829,-16.58086395,-16.58962708,-16.52193298,-16.70326385,-17.33885956,-6.823616028,-13.44713135,-13.68034821,-19.65697632,-20.4571106,-20.72949371,-20.66767273,-14.18913574,-20.0993515,-14.84094238,-7.285468292,-13.45328979,-21.50686493,-9.239040375,-14.83153687,-22.67458649,-16.12405701,-20.43586426,-22.46821136,-7.584446716,-13.15061798,-19.78773804,-13.16752167,-14.00052795,-13.50667267,-19.7550354,-18.97926636,-17.89998779,-12.74328918,-21.88447876,-22.56669006,-21.35528107,-19.87360077,-20.98981934,-6.537657166,-6.390277481,-20.43290253,-20.91527405,-11.48938828,-7.722737885,-14.18173523,-13.27902832,-21.68131866,-21.20262146,-21.27630005,-16.88238068,-15.74099884,-15.09805298,-7.668348694,-10.67741852,-20.85892334,-22.25246124,-13.11702881,-16.92235565,-15.29807129,-22.04992218,0.261136389,-2.315022087,-16.05138245,-23.42657928
"X CUR LM32 to LM31, proximal width of infraorbital foramen (1)",12.77161865,12.18587189,10.96278,11.00606461,10.79280396,12.44591904,10.76233978,13.02734528,-7.41996994,-7.901675415,-5.833237076,-8.804551697,-7.873944855,-9.616487885,-9.176564789,-9.512543488,1.175826263,-6.371062088,-8.725246429,-8.120529938,-7.861382294,-9.985073853,-8.935366058,-10.3671608,-5.802479172,12.65964584,10.31391907,8.349173737,11.47283707,10.41784515,9.58885498,0.569393873,-10.70167694,10.28223648,10.03179169,10.87652359,14.09559326,-7.586556244,-8.932103729,-0.169749045,12.23681793,11.78682556,12.34530411,13.31734619,12.7810051,12.3739296,10.94935303,10.8332634,9.330561829,13.36805115,11.94365616,-3.192243767,9.469297028,11.31490784,13.83960114,-1.843680763,10.16536713,12.01802597,12.10453873,10.00143967,9.299226379,10.66978378,10.46374588,9.256590271,-8.290899658,12.36726837,-10.25117569,7.408663177,9.283089447,9.010779572,9.647694397,10.27139282,11.35375671,12.58863373,-2.039599037,-7.242979431,0.012115147,12.50678253,12.42480774,11.51903305,12.27110672,0.099766481,14.04965515,14.55281219,10.24276733,9.678224182,9.75639267,9.611127472,0.224204731,10.98201904,0.192164028,11.83874588,11.41864395,12.68696671,12.04865265,10.8639328,1.011627674,10.77307892,9.580938721,10.22085495,13.89211578,9.363811493,11.04608078,-7.217932129,11.16471634,8.510274506,9.246098328,9.050279236,0.568296576,10.71276016,-8.540171814,11.33007431,11.75370331,12.27517776,11.19155121,10.81824493,9.630203247,5.532135391,-7.107500458,-9.988513184,-0.488162374,1.567699432,1.1052742,1.165014839,-6.569457245,1.29146986,-8.433609009,5.30112915,-6.69379425,-4.894045258,5.148582077,0.33240571,9.057804871,13.49640198,0.180269492,1.140055943,2.60673027,-7.006520844,-0.077306074,5.814742279,-9.35047226,-7.251463318,1.14323864,3.360245514,-1.056252384,-9.725857544,1.171362591,1.488486576,0.906184864,1.199859524,2.434343338,3.213566589,5.265948105,1.268679237,0.259067106,12.48905182,4.495173645,-6.655295563,-8.847901154,0.421251392,1.079675102,-0.292433834,12.97046967,12.72606659,11.56174469,0.969018364,-6.959194946,1.379549122,9.244873047,-8.299395752,12.60999527,11.92133942,10.778965,-15.12430115,-6.887798309,12.45373993,9.749049377
